latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
25.0,67.0,2022-03-04 06:00:00,299.94962,41.4,26.8,80.24,79.9,26.61
25.0,67.0,2022-03-04 12:00:00,301.7299,37.0,28.58,83.44,82.3,27.94
25.0,67.0,2022-03-04 18:00:00,296.3495,64.2,23.2,73.76,73.9,23.28
25.0,67.0,2022-03-05 00:00:00,294.833,58.5,21.68,71.03,70.6,21.44
25.0,67.0,2022-03-05 06:00:00,301.45358,24.2,28.3,82.95,80.7,27.06
25.0,67.0,2022-03-05 12:00:00,302.14603,23.2,29.0,84.19,81.6,27.56
25.0,67.0,2022-03-05 18:00:00,296.37085,54.5,23.22,73.8,73.4,23.0
25.0,67.0,2022-03-06 00:00:00,294.61633,69.1,21.47,70.64,70.7,21.5
25.0,67.0,2022-03-06 06:00:00,300.18036,35.1,27.03,80.65,80.0,26.67
25.0,67.0,2022-03-06 12:00:00,299.95444,36.9,26.8,80.25,79.7,26.5
25.0,67.0,2022-03-06 18:00:00,295.42145,73.0,22.27,72.09,72.4,22.44
25.0,67.0,2022-03-07 00:00:00,294.15552,84.6,21.01,69.81,70.5,21.39
25.0,67.0,2022-03-07 06:00:00,300.56845,47.3,27.42,81.35,81.7,27.61
25.0,67.0,2022-03-07 12:00:00,301.2647,45.1,28.11,82.61,82.7,28.17
25.0,67.0,2022-03-07 18:00:00,297.30698,59.1,24.16,75.48,75.5,24.17
25.0,67.0,2022-03-08 00:00:00,295.67755,64.7,22.53,72.55,72.5,22.5
25.0,67.0,2022-03-08 06:00:00,303.19913,24.1,30.05,86.09,83.2,28.44
25.0,67.0,2022-03-08 12:00:00,303.7448,25.4,30.59,87.07,84.2,29.0
25.0,67.0,2022-03-08 18:00:00,297.8519,52.1,24.7,76.46,76.3,24.61
25.0,67.0,2022-03-09 00:00:00,295.86282,53.8,22.71,72.88,72.4,22.44
25.0,67.0,2022-03-09 06:00:00,302.97427,21.3,29.82,85.68,82.6,28.11
25.0,67.0,2022-03-09 12:00:00,303.47552,20.9,30.33,86.59,83.4,28.56
25.0,67.0,2022-03-09 18:00:00,297.09998,52.5,23.95,75.11,74.8,23.78
25.0,67.0,2022-03-10 00:00:00,295.14142,70.5,21.99,71.58,71.8,22.11
25.0,67.0,2022-03-10 06:00:00,302.47076,29.7,29.32,84.78,82.6,28.11
25.0,67.0,2022-03-10 12:00:00,303.66058,33.2,30.51,86.92,85.1,29.5
25.0,67.0,2022-03-10 18:00:00,297.68622,58.7,24.54,76.17,76.2,24.56
25.0,67.0,2022-03-11 00:00:00,296.63208,57.8,23.48,74.27,74.1,23.39
25.0,67.0,2022-03-11 06:00:00,305.0127,24.9,31.86,89.35,86.3,30.17
25.0,67.0,2022-03-11 12:00:00,306.01425,24.2,32.86,91.16,88.1,31.17
25.0,67.0,2022-03-11 18:00:00,299.7266,46.7,26.58,79.84,79.7,26.5
25.0,67.0,2022-03-12 00:00:00,297.69458,52.1,24.54,76.18,75.9,24.39
25.0,67.0,2022-03-12 06:00:00,307.13034,17.7,33.98,93.16,89.2,31.78
25.0,67.0,2022-03-12 12:00:00,306.9913,18.1,33.84,92.91,89.0,31.67
25.0,67.0,2022-03-12 18:00:00,299.0,53.7,25.85,78.53,78.6,25.89
25.0,67.0,2022-03-13 00:00:00,296.8636,66.1,23.71,74.68,75.0,23.89
25.0,67.0,2022-03-13 06:00:00,305.9781,21.4,32.83,91.09,87.6,30.89
25.0,67.0,2022-03-13 12:00:00,304.50003,25.4,31.35,88.43,85.5,29.72
25.0,67.0,2022-03-13 18:00:00,298.03418,59.9,24.88,76.79,77.0,25.0
25.0,67.0,2022-03-14 00:00:00,296.13843,69.9,22.99,73.38,73.7,23.17
25.0,67.0,2022-03-14 06:00:00,304.74615,31.1,31.6,88.87,86.9,30.5
25.0,67.0,2022-03-14 12:00:00,303.46155,33.7,30.31,86.56,84.9,29.39
25.0,67.0,2022-03-14 18:00:00,297.73383,65.8,24.58,76.25,76.7,24.83
25.0,67.0,2022-03-15 00:00:00,296.12442,76.7,22.97,73.35,74.0,23.33
25.0,67.0,2022-03-15 06:00:00,303.81674,37.8,30.67,87.2,86.4,30.22
25.0,67.0,2022-03-15 12:00:00,303.26,40.1,30.11,86.2,85.7,29.83
25.0,67.0,2022-03-15 18:00:00,297.75998,72.3,24.61,76.3,77.0,25.0
25.0,67.0,2022-03-16 00:00:00,296.05914,84.6,22.91,73.24,74.2,23.44
25.0,67.0,2022-03-16 06:00:00,304.00327,42.4,30.85,87.54,87.9,31.06
