Year,District_id,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2015.0,609.0,26.52,99.77,49.28,50.08,221.81,38.31,5.13,4.58,2.15,1.72,1.97,2.95,9.89,7.65,19.42,43.32,49.54,48.77,14.31,12.81,11.18,5.96,17.84,17.85
2016.0,609.0,48.23,107.21,88.47,41.87,25.82,64.62,3.71,6.92,2.59,2.12,4.15,3.42,7.01,17.55,2.02,2.38,32.31,8.59,11.58,3.51,12.37,11.95,21.62,72.67
2017.0,609.0,90.82,94.68,116.08,108.46,14.7,19.88,3.41,1.21,1.74,2.14,1.94,2.43,12.07,46.63,13.75,4.33,17.87,4.78,10.62,19.35,7.96,11.43,34.6,74.18
2018.0,609.0,88.52,76.29,72.44,56.0,48.81,17.71,1.62,1.12,3.08,2.85,4.82,5.94,6.27,8.42,15.93,8.48,7.95,10.59,16.46,4.69,14.02,3.28,30.59,49.39
2019.0,609.0,67.89,132.46,35.75,46.0,41.59,38.35,4.77,1.89,2.32,3.17,5.18,2.86,10.72,44.36,63.01,36.15,10.43,21.8,17.72,43.7,7.09,13.77,14.62,17.76
2020.0,609.0,116.19,101.69,75.95,36.94,37.39,74.99,13.82,4.99,6.43,6.44,13.27,3.43,45.48,10.85,2.82,25.7,27.79,46.48,20.09,17.85,17.94,3.68,23.38,39.97
2021.0,609.0,50.86,80.2,128.12,213.09,40.32,10.25,1.63,1.13,6.63,3.18,8.1,9.14,20.19,12.03,2.45,1.83,9.01,27.26,7.28,16.67,14.33,6.11,22.22,7.38
2022.0,609.0,123.95,175.27,63.45,52.85,154.65,46.22,22.59,7.26,1.46,1.46,4.44,3.58,88.46,19.81,,,,,,,,,,
1983.0,806.0,2.66,15.72,23.81,13.61,1.11,1.59,1.12,0.5,0.93,1.0,2.12,1.66,2.27,2.31,1.87,1.83,1.36,1.39,3.57,3.64,0.89,1.02,1.27,9.1
1984.0,806.0,6.43,38.91,33.18,54.6,10.79,1.9,0.93,0.53,0.82,0.91,1.17,1.56,2.18,2.16,1.1,1.07,1.57,1.49,1.26,1.23,0.85,1.1,1.56,1.84
1985.0,806.0,4.83,12.68,82.03,8.0,4.69,2.55,0.97,0.5,0.89,1.0,1.21,1.52,2.27,2.21,1.18,1.12,1.38,1.43,3.36,3.23,0.82,1.07,2.25,1.66
1986.0,806.0,18.55,26.66,33.56,3.23,1.11,1.39,0.88,0.5,0.82,0.92,1.2,1.56,2.17,2.03,1.38,1.11,1.9,1.91,2.34,2.25,0.87,1.7,2.19,3.7
1987.0,806.0,4.56,10.24,42.19,2.82,1.43,1.85,0.88,0.5,0.81,0.91,1.21,1.52,2.15,2.22,1.22,1.17,2.45,3.48,1.23,1.17,0.83,3.71,1.34,1.62
1988.0,806.0,3.36,2.08,2.24,2.79,1.01,1.4,0.88,0.54,0.84,0.9,1.24,1.53,2.4,2.39,1.05,1.16,1.38,1.43,1.22,1.18,0.85,1.01,1.28,1.97
1989.0,806.0,21.72,96.32,44.06,10.99,0.98,1.67,0.87,0.49,0.8,0.93,1.17,3.01,3.0,2.61,1.61,1.59,1.28,1.52,1.16,1.24,0.85,1.01,1.49,2.56
1990.0,806.0,7.03,68.92,1.12,22.16,1.02,1.38,0.88,0.5,0.81,0.92,1.26,1.62,2.12,2.59,3.03,2.17,1.79,1.84,1.28,1.12,1.19,1.15,1.21,1.93
1991.0,806.0,4.74,2.42,17.55,39.5,14.4,2.59,0.88,0.5,0.81,0.92,1.4,1.5,2.51,2.15,2.09,2.08,1.41,1.39,1.19,1.2,0.83,1.04,1.14,1.5
1992.0,806.0,2.02,4.83,1.83,1.67,1.5,1.64,0.88,0.5,0.82,0.99,1.39,1.4,3.04,4.16,1.25,1.35,1.43,1.46,1.25,1.15,0.82,1.1,1.59,3.18
1993.0,806.0,3.33,71.83,65.3,3.04,6.67,1.72,1.04,0.52,0.81,0.92,1.16,1.48,2.79,2.81,2.43,2.2,1.4,1.37,2.8,2.37,1.17,1.16,1.97,1.66
