time,t2m_cel,trigger
2009-07-08,39.875,0
2009-07-09,38.45,0
2009-07-10,38.775,0
2009-07-11,39.25,0
2009-07-12,39.6775,0
2009-07-13,38.1325,0
2009-07-14,38.225,0
2009-07-15,38.675,0
2009-07-16,39.1775,0
2009-07-17,40.625,0
2009-07-18,37.175,0
2009-07-19,39.3,0
2009-07-20,40.95,0
2009-07-21,38.75,0
2009-07-22,38.75,0
2009-07-23,36.2,0
2009-07-24,29.315,0
2009-07-25,35.8,0
2009-07-26,38.25,0
2009-07-27,38.575,0
2009-07-28,37.525,0
2009-07-29,36.325,0
2009-07-30,36.425,0
2009-07-31,35.825,0
2010-04-01,26.3575,0
2010-04-02,22.57,0
2010-04-03,26.1675,0
2010-04-04,26.905,0
2010-04-05,26.7175,0
2010-04-06,26.35,0
2010-04-07,26.975,0
2010-04-08,29.725,0
2010-04-09,29.025,0
2010-04-10,30.05,0
2010-04-11,32.0,0
2010-04-12,29.6,0
2010-04-13,30.0,0
2010-04-14,30.675,0
2010-04-15,31.275,0
2010-04-16,32.625,0
2010-04-17,33.825,0
2010-04-18,34.625,0
2010-04-19,33.325,0
2010-04-20,32.325,0
2010-04-21,29.375,0
2010-04-22,29.95,0
2010-04-23,28.225,0
2010-04-24,29.35,0
2010-04-25,30.625000000000004,0
2010-04-26,32.65,0
2010-04-27,32.925,0
2010-04-28,31.7725,0
2010-04-29,33.805,0
2010-04-30,31.475,0
2010-05-01,31.35,0
2010-05-02,32.5,0
2010-05-03,34.0125,0
2010-05-04,34.974999999999994,0
2010-05-05,29.925,0
2010-05-06,28.225,0
2010-05-07,31.165,0
2010-05-08,30.9,0
2010-05-09,32.125,0
2010-05-10,33.5125,0
2010-05-11,32.53,0
2010-05-12,33.099999999999994,0
2010-05-13,33.225,0
2010-05-14,33.35,0
2010-05-15,33.325,0
2010-05-16,35.15,0
2010-05-17,31.325,0
2010-05-18,30.375,0
2010-05-19,32.325,0
2010-05-20,33.175,0
2010-05-21,33.825,0
2010-05-22,36.25,0
